"id","site","is_remote_flag","work_from_home_type","emails","job_url","title","company","location","date_posted","job_type","is_remote","job_level","company_url","skills","experience_range","company_rating","company_reviews_count","vacancy_count","scrape_timestamp","job_url_direct","description","salary_source","interval","min_amount","max_amount","currency","job_function","listing_type","company_industry","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"li-4428303557","linkedin","Onsite/Hybrid","","","https://www.linkedin.com/jobs/view/4428303557","DevOps Engineer, India","AlgoSec","New Delhi, Delhi, India","2026-06-13","",False,"","https://www.linkedin.com/company/algosec","","","","","","2026-06-13 02:49:28","","","","","","","","","","","","","","","",""
